所属名,会計,会計名,入出区分,款,款名,項,項名,目,目名,節,節名,細節,細節名,細々節,細々節名,目的１,目的２,目的３,目的４,目的名,目的名２,目的名３,目的名４,自主依存区分,臨経区分,最下層区分１,最下層区分２,最下層区分３,財源区分,年度2,R7予算額,R8予算額
財政管理課,01,一般会計,1,20,繰入金,01,基金繰入金,01,基金繰入金,25,ガス事業清算金活用基金繰入金,01,ガス事業清算金活用基金繰入金,000,,76,00,00,00,繰入金　　　　　　　　　　　　　　　　　,,,,0,10,,,,1,508,"100,000,000 ","100,000,000 "
財政管理課,01,一般会計,1,21,繰越金,01,繰越金,01,繰越金,01,繰越金,01,繰越金,000,,80,05,00,00,繰越金　　　　　　　　　　　　　　　　　,純繰越金　　　　　　　　　　　　　　　　,,,0,10,,,,0,508,"600,000,000 ","600,000,000 "
財政管理課,01,一般会計,1,22,諸収入,01,延滞金加算金及び過料,01,延滞金,01,延滞金,01,延滞金,000,,84,05,00,00,諸収入　　　　　　　　　　　　　　　　　,延滞金加算金及び過料　　　　　　　　　　,,,0,10,,,,0,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,02,違約金及び延納利息,01,違約金及び延納利息,01,違約金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,02,違約金及び延納利息,01,違約金及び延納利息,02,延納利息,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"38,000 ","48,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,27,保険等解約返戻金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,0,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,28,後納郵便料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,38,情報公開等コピー料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,51,県市町村振興協会市町村交付金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"12,000,000 ","11,800,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,52,県市町村振興協会基金交付金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"9,000,000 ","9,000,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,53,原子力立地給付金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,0,508,"66,000,000 ","68,000,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,54,損害共済災害共済金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
財政管理課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,01,財政管理課雑入,61,クリーンエネルギー自動車導入補助金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,507,0 ,0 
財政管理課,01,一般会計,1,23,市債,01,市債,09,借換債,01,借換債,11,一般単独事業借換債,000,,88,15,00,00,地方債　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,10,01,03,17,1,508,"522,550,000 ","816,860,000 "
財政管理課,01,一般会計,1,23,市債,01,市債,10,臨時財政対策債,01,臨時財政対策債,01,臨時財政対策債,000,,88,13,00,00,地方債　　　　　　　　　　　　　　　　　,臨時財政対策債　　　　　　,,,1,10,01,03,10,0,507,0 ,0 
契約検査課,01,一般会計,1,15,使用料及び手数料,02,手数料,01,総務手数料,01,総務管理手数料,01,証明手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"1,000 ","1,000 "
契約検査課,01,一般会計,1,22,諸収入,05,雑入,02,違約金及び延納利息,01,違約金及び延納利息,01,違約金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
契約検査課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,04,契約検査課雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"12,000 ","16,000 "
契約検査課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,04,契約検査課雑入,28,後納郵便料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
契約検査課,01,一般会計,1,22,諸収入,05,雑入,04,財務部雑入,04,契約検査課雑入,38,情報公開等コピー料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
税務課,01,一般会計,1,01,市税,01,市町村民税,01,個人,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"3,936,921,000 ","4,004,175,000 "
税務課,01,一般会計,1,01,市税,01,市町村民税,01,個人,02,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"25,000,000 ","16,000,000 "
税務課,01,一般会計,1,01,市税,01,市町村民税,02,法人,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"719,352,000 ","743,579,000 "
税務課,01,一般会計,1,01,市税,01,市町村民税,02,法人,02,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"1,200,000 ","1,200,000 "
税務課,01,一般会計,1,01,市税,02,固定資産税,01,固定資産税,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"8,739,732,000 ","8,713,318,000 "
税務課,01,一般会計,1,01,市税,02,固定資産税,01,固定資産税,02,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"42,000,000 ","37,000,000 "
税務課,01,一般会計,1,01,市税,02,固定資産税,02,国有資産等所在市町村交付金,01,現年課税分,01,現年課税分交付金,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"17,695,000 ","17,252,000 "
税務課,01,一般会計,1,01,市税,03,軽自動車税,01,環境性能割,01,環境性能割,01,環境性能割,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"24,798,000 ","32,092,000 "
税務課,01,一般会計,1,01,市税,03,軽自動車税,02,種別割,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"297,338,000 ","309,533,000 "
税務課,01,一般会計,1,01,市税,03,軽自動車税,02,種別割,02,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"1,500,000 ","1,500,000 "
税務課,01,一般会計,1,01,市税,03,軽自動車税,03,軽自動車税,01,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"300,000 ","100,000 "
税務課,01,一般会計,1,01,市税,04,市町村たばこ税,01,市町村たばこ税,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"566,669,000 ","580,950,000 "
税務課,01,一般会計,1,01,市税,05,鉱産税,01,鉱産税,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"35,047,000 ","31,597,000 "
税務課,01,一般会計,1,01,市税,06,入湯税,01,入湯税,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"1,551,000 ","1,376,000 "
税務課,01,一般会計,1,01,市税,06,入湯税,01,入湯税,02,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,00,,,,0,508,"1,000 ","1,000 "
税務課,01,一般会計,1,01,市税,07,都市計画税,01,都市計画税,01,現年課税分,01,現年課税分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,10,,,,0,508,"253,397,000 ","256,437,000 "
税務課,01,一般会計,1,01,市税,07,都市計画税,01,都市計画税,02,滞納繰越分,01,滞納繰越分,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,10,,,,0,508,"1,200,000 ","1,100,000 "
税務課,01,一般会計,1,01,市税,08,使用済核燃料税,01,使用済核燃料税,01,使用済核燃料税,01,使用済核燃料税,000,,04,00,00,00,地方税　　　　　　　　　　　　　　　　　,,,,0,10,,,,0,508,"813,870,000 ","896,059,000 "
税務課,01,一般会計,1,02,地方譲与税,01,地方揮発油譲与税,01,地方揮発油譲与税,01,地方揮発油譲与税,01,地方揮発油譲与税,000,,08,03,00,00,地方譲与税　　　　　　　　　　　　　　　,地方揮発油譲与税,,,0,00,,,,0,508,"88,996,000 ","75,647,000 "
税務課,01,一般会計,1,02,地方譲与税,02,自動車重量譲与税,01,自動車重量譲与税,01,自動車重量譲与税,01,自動車重量譲与税,000,,08,25,00,00,地方譲与税　　　　　　　　　　　　　　　,自動車重量譲与税　　　　　　　　　　　　,,,1,00,,,,0,508,"271,897,000 ","280,181,000 "
税務課,01,一般会計,1,02,地方譲与税,03,森林環境譲与税,01,森林環境譲与税,01,森林環境譲与税,01,森林環境譲与税,000,,08,00,00,00,地方譲与税　　　　　　　　　　　　　　　,,,,1,00,,,,0,508,"42,310,000 ","41,174,000 "
税務課,01,一般会計,1,02,地方譲与税,04,特別とん譲与税,01,特別とん譲与税,01,特別とん譲与税,01,特別とん譲与税,000,,08,15,00,00,地方譲与税　　　　　　　　　　　　　　　,特別とん譲与税　　　　　　　　　　　　　,,,1,00,,,,0,508,"67,000 ","103,000 "
税務課,01,一般会計,1,03,利子割交付金,01,利子割交付金,01,利子割交付金,01,利子割交付金,01,利子割交付金,000,,12,00,00,00,利子割交付金　　　　　　　　　　　　　　,,,,1,00,,,,0,508,"2,444,000 ","30,000,000 "
